MSE12,MSE23,MSE13,SSIM12,SSIM23,SSIM13
2146.58178,7649.905872,8114.534197,0.671408781,0.4658511,0.452171247
7649.905872,8037.952209,6071.308168,0.4658511,0.421961621,0.441788984
8037.952209,6794.896762,7217.891914,0.421961621,0.4413902,0.442477115
6794.896762,7547.960122,7769.521528,0.4413902,0.428814103,0.408275588
7547.960122,8097.594631,8071.391749,0.428814103,0.401281721,0.409081224
8097.594631,7690.561089,7966.49447,0.401281721,0.422579934,0.382502125
7690.561089,6982.995208,8316.392782,0.422579934,0.482947505,0.392140982
6982.995208,1764.525803,7416.049588,0.482947505,0.68731993,0.46416077
1764.525803,2311.308563,3695.987821,0.68731993,0.642742833,0.577954243
2311.308563,1732.332674,3669.556489,0.642742833,0.679913107,0.57540806
1732.332674,2305.117569,3692.845043,0.679913107,0.639240439,0.576249046
2305.117569,1701.569709,3688.301246,0.639240439,0.685483596,0.576469194
1701.569709,2257.39339,3650.9202,0.685483596,0.649592894,0.57826189
2257.39339,7649.894944,7476.006927,0.649592894,0.4244302,0.418835454
7649.894944,7803.773203,8674.276272,0.4244302,0.406661247,0.377733633
7803.773203,7823.405243,7212.774123,0.406661247,0.40240687,0.37184216
7823.405243,8664.877826,8279.56635,0.40240687,0.406170524,0.402606463
8664.877826,8496.897266,8509.451506,0.406170524,0.422816597,0.367431831
8496.897266,8801.263811,7695.243003,0.422816597,0.42311525,0.411803847
8801.263811,6571.746137,8297.910946,0.42311525,0.501567061,0.416624508
6571.746137,4407.28717,7555.30967,0.501567061,0.581661529,0.462645376
4407.28717,2249.122509,5376.252075,0.581661529,0.653291097,0.538693572
2249.122509,2181.466263,3854.226324,0.653291097,0.659277037,0.576763215
2181.466263,1607.200074,3390.300208,0.659277037,0.701656678,0.59636576
1607.200074,2159.608802,3378.084466,0.701656678,0.657507227,0.595514898
2159.608802,2169.776411,3794.037036,0.657507227,0.654021781,0.575012537
2169.776411,1484.793568,3253.736428,0.654021781,0.706600653,0.597543298
1484.793568,2042.179557,3135.915998,0.706600653,0.66674067,0.603700147
2042.179557,2025.472522,3527.920794,0.66674067,0.668817506,0.593297675
2025.472522,1499.676862,3150.102734,0.668817506,0.709488133,0.605901887
1499.676862,2087.437622,3207.557192,0.709488133,0.664989303,0.60346088
2087.437622,2176.231723,3728.478902,0.664989303,0.658081882,0.581652352
2176.231723,1625.141276,3422.69378,0.658081882,0.698991596,0.596327042
1625.141276,2172.613377,3421.369696,0.698991596,0.666702768,0.597123089
2172.613377,2140.72826,3783.949987,0.666702768,0.678446078,0.591211646
2140.72826,1519.936532,3305.74197,0.678446078,0.720691975,0.617827039
1519.936532,9657.526276,9679.560056,0.720691975,0.318089074,0.31548008
9657.526276,6721.850464,11062.28181,0.318089074,0.417584437,0.300753718
6721.850464,6710.548854,7740.391853,0.417584437,0.436890811,0.357911038
6710.548854,6784.079484,9126.613242,0.436890811,0.445021664,0.352309631
6784.079484,5477.916185,8665.314219,0.445021664,0.472295198,0.378580358
5477.916185,4647.80378,7591.063941,0.472295198,0.498815276,0.414541183
4647.80378,2238.204045,5935.752201,0.498815276,0.604923546,0.444394995
2238.204045,3159.071085,4706.919149,0.604923546,0.546229245,0.488296752
3159.071085,2431.038655,4812.858177,0.546229245,0.578776617,0.47612699
2431.038655,3174.863607,4876.756003,0.578776617,0.54443717,0.471083833
3174.863607,2373.108338,4849.676832,0.54443717,0.574716696,0.469039832
2373.108338,10272.80557,10341.60819,0.574716696,0.315461155,0.318639426
10272.80557,10610.25507,9998.674818,0.315461155,0.409469574,0.302783158
10610.25507,10851.18941,8946.396476,0.409469574,0.370526483,0.380947204
10851.18941,10383.83246,9520.062374,0.370526483,0.343553618,0.339312223
10383.83246,8975.872665,12096.95728,0.343553618,0.364758754,0.303311309
8975.872665,7084.871441,11358.34809,0.364758754,0.423905201,0.315842166
7084.871441,4742.319939,9052.255026,0.423905201,0.512183675,0.385149147
4742.319939,1476.955716,5512.09569,0.512183675,0.716905567,0.474468948
1476.955716,2446.681897,3470.963793,0.716905567,0.626999542,0.565438648
2446.681897,1576.695612,3570.428785,0.626999542,0.707324521,0.558175272
1576.695612,2681.418286,3746.506033,0.707324521,0.610198855,0.555719933
2681.418286,1651.986454,3793.746884,0.610198855,0.698342092,0.549150516
1651.986454,2622.922691,3786.57293,0.698342092,0.621730015,0.553363608
2622.922691,1618.476879,3713.789379,0.621730015,0.706064251,0.558068373
1618.476879,2606.128299,3691.464466,0.706064251,0.625035076,0.566098553
2606.128299,1592.257326,3679.821016,0.625035076,0.713209207,0.566562843
1592.257326,2601.484527,3693.924909,0.713209207,0.632768388,0.571965484
2601.484527,9403.9424,9457.477622,0.632768388,0.316902018,0.307312587
9403.9424,2877.560603,9640.761502,0.316902018,0.525536171,0.312342304
2877.560603,3122.948012,4773.666506,0.525536171,0.520772123,0.430560796
3122.948012,3058.407556,5098.314562,0.520772123,0.537148963,0.431496278
3058.407556,2757.296667,4897.945872,0.537148963,0.561434844,0.452795735
2757.296667,2314.972713,4199.610195,0.561434844,0.580029642,0.475633978
2314.972713,2100.794974,3736.212843,0.580029642,0.603298695,0.492987588
2100.794974,1936.114479,3481.092891,0.603298695,0.62179518,0.509675711
1936.114479,1837.621979,3339.406128,0.62179518,0.634911475,0.523662131
1837.621979,1769.049753,3153.414761,0.634911475,0.645280202,0.5386929
1769.049753,1694.77487,2964.088095,0.645280202,0.660110616,0.554081108
1694.77487,1519.713411,2769.107378,0.660110616,0.678745012,0.569911981
1519.713411,1403.12339,2490.904857,0.678745012,0.696835969,0.588345592
1403.12339,1256.522483,2248.282904,0.696835969,0.722232214,0.609583547
1256.522483,1169.790638,2120.41477,0.722232214,0.742352164,0.627262952
1169.790638,1040.524631,1998.793611,0.742352164,0.755881086,0.640434472
1040.524631,927.7344705,1809.032183,0.755881086,0.7735376,0.660968476
927.7344705,1028.907752,1801.708012,0.7735376,0.771928406,0.672638854
1028.907752,1201.065482,2014.524996,0.771928406,0.767029478,0.685812141
1201.065482,2063.833012,3033.546532,0.767029478,0.686246577,0.620099009
2063.833012,3032.750981,4247.328003,0.686246577,0.572478084,0.512047896
3032.750981,4059.191311,5830.326094,0.572478084,0.48125226,0.414170808
4059.191311,6900.092153,8665.187083,0.48125226,0.38975316,0.322235359
6900.092153,5427.798381,9205.041871,0.38975316,0.495991549,0.285371287
5427.798381,2885.431302,6071.223581,0.495991549,0.633929249,0.456666557
2885.431302,978.8734549,3615.765417,0.633929249,0.785052115,0.513174436
978.8734549,1032.71576,1997.412036,0.785052115,0.790778565,0.657582264
1032.71576,977.8516797,1981.728403,0.790778565,0.801937828,0.686264696
977.8516797,898.3688368,1814.559397,0.801937828,0.803401126,0.705448065
898.3688368,766.3218924,1667.50849,0.803401126,0.822931102,0.711892844
766.3218924,591.2786719,1379.720174,0.822931102,0.859639473,0.746311503
591.2786719,456.0770009,1075.536445,0.859639473,0.877357103,0.78414238
456.0770009,484.0608377,939.6101736,0.877357103,0.784090945,0.719543521
484.0608377,368.0119792,793.07102,0.784090945,0.890050433,0.734496532
368.0119792,386.8264844,743.3944792,0.890050433,0.875806155,0.802255965
386.8264844,402.9879601,816.1560503,0.875806155,0.872056197,0.784767044
402.9879601,482.3687153,886.5836024,0.872056197,0.865205794,0.777771852
482.3687153,495.6564757,966.5101823,0.865205794,0.859198503,0.770063802
495.6564757,598.8396875,1098.101936,0.859198503,0.848139809,0.754153134
598.8396875,811.3019097,1450.525234,0.848139809,0.819589068,0.725442317
811.3019097,4440.23727,4706.933268,0.819589068,0.511269133,0.502619282
4440.23727,797.9901997,4795.623477,0.511269133,0.813563467,0.492092931
797.9901997,710.3840104,1463.720486,0.813563467,0.820818507,0.704003677
710.3840104,678.6401476,1363.904271,0.820818507,0.819698227,0.701836907
678.6401476,676.4353168,1359.843685,0.819698227,0.816776235,0.695393666
676.4353168,753.556888,1442.269054,0.816776235,0.807284429,0.690658728
753.556888,834.5052734,1567.647101,0.807284429,0.795723126,0.685409293
834.5052734,881.0958507,1649.567444,0.795723126,0.787634289,0.678264567
881.0958507,823.1739019,1606.406706,0.787634289,0.796388974,0.685249816
823.1739019,670.0933724,1442.317326,0.796388974,0.819474686,0.699225811
670.0933724,602.6861545,1191.338798,0.819474686,0.838028878,0.727135019
602.6861545,563.7458377,1100.61227,0.838028878,0.845846914,0.74498972
563.7458377,512.3397786,1012.681753,0.845846914,0.852988956,0.758135315
512.3397786,470.4274479,928.7950998,0.852988956,0.858519404,0.765619546
470.4274479,421.9472049,889.6037934,0.858519404,0.865219244,0.758437934
421.9472049,405.8701259,807.5505599,0.865219244,0.869799027,0.769967768
405.8701259,467.0554514,847.432513,0.869799027,0.850809452,0.761605324
467.0554514,4713.815868,4889.249201,0.850809452,0.582750833,0.546697675
4713.815868,620.4590972,4775.755842,0.582750833,0.852471244,0.555088233
620.4590972,618.5616536,1175.446003,0.852471244,0.850258085,0.765581832
618.5616536,707.3807378,1260.36589,0.850258085,0.840118168,0.753147216
707.3807378,709.1882726,1351.644878,0.840118168,0.827262806,0.739691924
709.1882726,608.4628733,1214.854809,0.827262806,0.834983438,0.739158789
608.4628733,742.1378429,1162.714301,0.834983438,0.831000575,0.744818359
742.1378429,878.0425477,1439.702995,0.831000575,0.829833017,0.737665662
878.0425477,802.0312196,1432.207639,0.829833017,0.838685874,0.740191977
802.0312196,677.6024219,1246.473937,0.838685874,0.849492966,0.752165124
677.6024219,727.8310069,1329.524045,0.849492966,0.838568296,0.751292453
727.8310069,703.0512153,1393.205521,0.838568296,0.839147977,0.744591141
703.0512153,688.6798828,1322.149258,0.839147977,0.844400929,0.746854536
688.6798828,655.9469401,1213.875651,0.844400929,0.848564114,0.759822999
655.9469401,647.3352604,1263.686376,0.848564114,0.856254582,0.764300061
647.3352604,549.2086111,1145.315582,0.856254582,0.858778466,0.769102103
549.2086111,652.8236372,1179.521545,0.858778466,0.850536621,0.766442833
652.8236372,733.2063542,1389.839878,0.850536621,0.84121454,0.757310973
733.2063542,713.7231597,1367.751163,0.84121454,0.844336169,0.746798798
713.7231597,801.7898741,1422.598563,0.844336169,0.834954098,0.737329081
801.7898741,977.3467057,1613.09921,0.834954098,0.8190222,0.717562436
977.3467057,1026.73786,1837.974575,0.8190222,0.80595476,0.691680828
1026.73786,11376.06709,11422.32118,0.80595476,0.224426256,0.218684702
11376.06709,671.4787457,11375.81902,0.224426256,0.734715412,0.228396693
671.4787457,597.7292361,1181.675378,0.734715412,0.750572024,0.632328681
597.7292361,637.3871832,1175.702348,0.750572024,0.746305847,0.639656814
637.3871832,653.2953863,1202.287882,0.746305847,0.754177772,0.647651968
653.2953863,673.8497526,1254.676415,0.754177772,0.75622909,0.651887637
673.8497526,665.6100521,1242.6476,0.75622909,0.754520493,0.653118573
665.6100521,697.8811806,1253.392934,0.754520493,0.751887028,0.650751464
697.8811806,702.9861675,1234.26082,0.751887028,0.743787699,0.649404535
702.9861675,751.7385677,1319.418216,0.743787699,0.736464304,0.64166408
751.7385677,774.9395399,1327.47296,0.736464304,0.73123011,0.642837103
774.9395399,783.1594835,1378.129345,0.73123011,0.734291927,0.644366265
783.1594835,794.2353602,1395.650608,0.734291927,0.734279508,0.64856441
794.2353602,819.9815582,1450.923958,0.734279508,0.737493095,0.650412293
819.9815582,1233.331402,1900.684401,0.737493095,0.711863165,0.625546164
1233.331402,883.4907856,1856.337526,0.711863165,0.733273481,0.627582198
883.4907856,840.077895,1603.639878,0.733273481,0.742131011,0.631288894
840.077895,800.8587674,1554.848598,0.742131011,0.745233324,0.633196005
800.8587674,766.7467839,1459.743034,0.745233324,0.747074434,0.64406951
766.7467839,734.9337457,1385.689175,0.747074434,0.748192027,0.647306247
734.9337457,677.1803472,1314.5774,0.748192027,0.761860659,0.653284556
677.1803472,644.148355,1234.359492,0.761860659,0.765330402,0.665165488
644.148355,644.5347917,1195.215768,0.765330402,0.76428208,0.665967834
644.5347917,611.4688281,1164.418576,0.76428208,0.764753013,0.663865765
611.4688281,589.7063021,1114.321415,0.764753013,0.771348464,0.665890749
589.7063021,3447.350182,3814.54388,0.771348464,0.614469684,0.540478317
3447.350182,592.4252691,3773.141701,0.614469684,0.750451754,0.538893194
592.4252691,584.3998351,1172.548906,0.750451754,0.757593067,0.638650962
584.3998351,584.1385547,1185.567044,0.757593067,0.757816634,0.640332482
584.1385547,608.465178,1246.537995,0.757816634,0.757556585,0.635733251
608.465178,613.0524826,1249.006385,0.757556585,0.760454879,0.640016834
613.0524826,679.6588151,1324.773147,0.760454879,0.754429887,0.637576555
679.6588151,735.1228168,1432.509818,0.754429887,0.756112743,0.635826204
735.1228168,795.1401519,1490.937005,0.756112743,0.755618151,0.641906178
795.1401519,833.3208594,1597.565352,0.755618151,0.752449039,0.637608082
833.3208594,8021.625612,7994.918824,0.752449039,0.236308706,0.231335535
8021.625612,1391.96401,7898.468372,0.236308706,0.5339993,0.232145524
1391.96401,1327.542769,2257.455408,0.5339993,0.548900694,0.421247396
1327.542769,1282.554531,2183.147075,0.548900694,0.557349239,0.430095282
1282.554531,1290.541341,2187.706879,0.557349239,0.561101579,0.43205611
1290.541341,1256.332704,2171.222665,0.561101579,0.57418632,0.437314562
1256.332704,1252.404366,2131.362244,0.57418632,0.578940185,0.442594627
1252.404366,1285.135156,2160.45783,0.578940185,0.574122661,0.439858063
1285.135156,1336.804696,2224.54862,0.574122661,0.573773469,0.434875125
1336.804696,1399.464444,2307.419844,0.573773469,0.558730777,0.43158471
1399.464444,1382.801602,2338.560221,0.558730777,0.55853183,0.425479177
1382.801602,1370.98082,2314.823325,0.55853183,0.551030957,0.423446038
1370.98082,1365.512036,2296.302622,0.551030957,0.550508629,0.418338346
1365.512036,1810.818963,2703.263255,0.550508629,0.504828282,0.383746714
1810.818963,1449.830495,2726.779622,0.504828282,0.530253882,0.381247117
1449.830495,1439.730924,2365.185091,0.530253882,0.534894907,0.39792933
1439.730924,1400.744141,2318.53898,0.534894907,0.54766942,0.406624723
1400.744141,1406.052044,2317.880516,0.54766942,0.54218624,0.404698903
1406.052044,1329.246597,2288.062305,0.54218624,0.556490095,0.410368181
1329.246597,1259.003229,2178.899549,0.556490095,0.572501048,0.424594085
1259.003229,1251.286784,2178.549718,0.572501048,0.580342554,0.426371382
1251.286784,1297.288216,2235.043898,0.580342554,0.5668433,0.424070789
1297.288216,1268.970716,2198.510035,0.5668433,0.571386141,0.429368842
1268.970716,1229.205768,2161.133368,0.571386141,0.573971404,0.430530624
1229.205768,1706.237053,2599.344349,0.573971404,0.531185563,0.395714508
1706.237053,1249.699167,2574.150855,0.531185563,0.569798178,0.3961438
1249.699167,1288.389049,2179.174996,0.569798178,0.564640768,0.42307145
1288.389049,1314.263885,2195.661997,0.564640768,0.561038604,0.422587378
1314.263885,1260.547938,2219.823585,0.561038604,0.567626202,0.42427439
1260.547938,1257.17931,2179.813429,0.567626202,0.571273164,0.425599128
1257.17931,1243.000794,2130.577396,0.571273164,0.572974016,0.428811071
1243.000794,1267.507938,2084.104262,0.572974016,0.562384405,0.428827515
1267.507938,1267.238637,2166.216489,0.562384405,0.554432083,0.414629469
1267.238637,1274.697548,2195.559457,0.554432083,0.55293945,0.410688387
1274.697548,1324.242305,2241.709609,0.55293945,0.547735757,0.410712075
1324.242305,1285.325855,2275.877743,0.547735757,0.555999162,0.407705239
1285.325855,1827.512231,2726.766593,0.555999162,0.515903045,0.38104646
1827.512231,1238.606198,2718.018672,0.515903045,0.562164366,0.381709977
1238.606198,1219.31089,2162.514353,0.562164366,0.562055967,0.408271123
1219.31089,1158.161801,2059.330972,0.562055967,0.573926261,0.413112787
1158.161801,1132.655794,1981.840009,0.573926261,0.578635366,0.414722685
1132.655794,1076.98875,1912.551749,0.578635366,0.587578368,0.421880918
1076.98875,1024.097587,1867.541849,0.587578368,0.597784649,0.423517208
1024.097587,1017.503455,1804.400573,0.597784649,0.594217009,0.427850526
1017.503455,968.367895,1748.42668,0.594217009,0.610424919,0.433936735
968.367895,920.2864019,1659.518472,0.610424919,0.624759899,0.452619777
920.2864019,875.121441,1581.788624,0.624759899,0.642834105,0.470741936
875.121441,1379.765174,2020.817066,0.642834105,0.605609161,0.454147875
1379.765174,859.1216016,1963.726853,0.605609161,0.640989159,0.459895266
859.1216016,838.3017708,1469.949848,0.640989159,0.649653516,0.484122527
838.3017708,805.2657813,1434.382292,0.649653516,0.654678746,0.488603822
805.2657813,758.6080078,1391.234102,0.654678746,0.67586991,0.500228761
758.6080078,742.1629253,1339.538025,0.67586991,0.680168731,0.51595057
742.1629253,777.1195356,1385.968294,0.680168731,0.65761134,0.507427051
777.1195356,717.8657205,1302.498147,0.65761134,0.696223323,0.52396767
717.8657205,693.7779557,1272.761775,0.696223323,0.705601305,0.543125679
693.7779557,713.8881901,1266.815269,0.705601305,0.704710491,0.545900824
713.8881901,671.0559115,1266.215959,0.704710491,0.713998375,0.551788846
671.0559115,652.8266363,1231.29615,0.713998375,0.714413083,0.555048105
652.8266363,7430.946762,7462.064197,0.714413083,0.208181856,0.209164695
7430.946762,1544.624427,7343.735434,0.208181856,0.510800002,0.205720714
1544.624427,1564.521697,2706.433876,0.510800002,0.511549042,0.395539285
1564.521697,1525.945599,2736.675022,0.511549042,0.522779058,0.400129889
1525.945599,1511.232726,2725.74954,0.522779058,0.533749713,0.408594115
1511.232726,1515.235751,2725.156246,0.533749713,0.540008446,0.422355705
1515.235751,1569.020924,2738.484757,0.540008446,0.534914124,0.429053102
1569.020924,1574.148103,2801.652752,0.534914124,0.542274139,0.431619358
1574.148103,1582.936966,2846.209045,0.542274139,0.545331408,0.434962495
1582.936966,1620.429944,2910.206042,0.545331408,0.548117518,0.437636865
1620.429944,1642.970634,2938.277582,0.548117518,0.548714454,0.437776954
1642.970634,1961.19263,3262.995052,0.548714454,0.528802138,0.422651754
1961.19263,1654.279926,3286.646654,0.528802138,0.556778939,0.42466486
1654.279926,1582.790386,2912.479757,0.556778939,0.567073252,0.452295391
1582.790386,1520.404505,2799.77168,0.567073252,0.577228201,0.459709975
1520.404505,1569.34227,2770.267695,0.577228201,0.578539887,0.465672316
1569.34227,1568.507014,2857.534787,0.578539887,0.582479291,0.464700367
1568.507014,1611.064722,2921.666189,0.582479291,0.583052296,0.466149491
1611.064722,1610.126463,2972.056662,0.583052296,0.590959247,0.471169875
1610.126463,1670.96852,3046.176832,0.590959247,0.590614828,0.473456984
1670.96852,1671.575356,3129.509102,0.590614828,0.596438384,0.473646717
1671.575356,1719.177622,3146.81717,0.596438384,0.597943532,0.480419993
1719.177622,2134.749588,3504.541793,0.597943532,0.581078307,0.477693971
2134.749588,1994.363602,3669.088485,0.581078307,0.601444861,0.486186746
1994.363602,1718.112856,3404.601024,0.601444861,0.626515213,0.501775271
1718.112856,1720.62898,3220.891428,0.626515213,0.634312302,0.511468118
1720.62898,1664.602274,3228.295525,0.634312302,0.639407868,0.516073796
1664.602274,1688.300126,3207.612088,0.639407868,0.640024779,0.519879133
1688.300126,1739.827088,3269.886363,0.640024779,0.637892128,0.519293886
1739.827088,1746.204306,3239.2449,0.637892128,0.637351765,0.523180098
1746.204306,1710.923173,3136.931176,0.637351765,0.642256455,0.52730211
1710.923173,1699.41737,3072.673051,0.642256455,0.644049467,0.531335026
1699.41737,1662.251306,2997.04602,0.644049467,0.649729443,0.533334694
1662.251306,1639.900998,2912.080516,0.649729443,0.648577555,0.535725115
1639.900998,7601.747786,7846.134488,0.648577555,0.308769153,0.303126698
7601.747786,458.1988672,7668.704666,0.308769153,0.802157778,0.309372446
458.1988672,455.9202734,1045.113212,0.802157778,0.80395081,0.652060102
455.9202734,446.6308594,1032.98326,0.80395081,0.817171366,0.656523343
446.6308594,473.0242057,1014.773624,0.817171366,0.804933391,0.667170462
473.0242057,523.347947,1074.735269,0.804933391,0.791405736,0.651839855
523.347947,566.0342839,1153.11901,0.791405736,0.781770959,0.642141201
566.0342839,611.1786372,1217.533754,0.781770959,0.769405083,0.628225891
611.1786372,649.9169054,1301.076966,0.769405083,0.763301553,0.620079977
649.9169054,643.169592,1328.518242,0.763301553,0.760876627,0.613763763
643.169592,632.0225521,1302.449392,0.760876627,0.758915269,0.610870223
632.0225521,648.5591927,1319.598611,0.758915269,0.751817751,0.602263026
648.5591927,618.345026,1295.384887,0.751817751,0.755052822,0.599564764
618.345026,610.926428,1266.460135,0.755052822,0.755675691,0.601281083
610.926428,640.2325608,1289.900273,0.755675691,0.748783786,0.597352036
640.2325608,765.0241493,1475.853255,0.748783786,0.74533056,0.587751063
765.0241493,1348.656137,2186.224549,0.74533056,0.683954726,0.542754629
1348.656137,605.3484418,2059.387869,0.683954726,0.746156441,0.542589731
605.3484418,507.2948351,1163.984102,0.746156441,0.759243812,0.597008853
507.2948351,475.5298394,1029.494796,0.759243812,0.771751288,0.608515588
475.5298394,481.9543056,1009.305603,0.771751288,0.769088292,0.61452234
481.9543056,511.670013,1022.708754,0.769088292,0.766737997,0.612841569
511.670013,480.2808116,1021.797986,0.766737997,0.768591934,0.614072687
480.2808116,478.1558594,968.4807682,0.768591934,0.762439699,0.613061486
478.1558594,535.2792274,1005.646398,0.762439699,0.739623651,0.598588055
535.2792274,535.9488108,1059.685616,0.739623651,0.73579638,0.585222314
535.9488108,575.7474349,1093.667904,0.73579638,0.724424273,0.572832812
575.7474349,7433.606085,7469.260629,0.724424273,0.26511516,0.26361071
7433.606085,756.9863672,7540.745516,0.26511516,0.715456692,0.265584819
756.9863672,694.2164931,1223.549831,0.715456692,0.713073003,0.615824417
694.2164931,584.1001649,1201.696589,0.713073003,0.750799902,0.620875773
584.1001649,979.2198481,1359.595968,0.750799902,0.700001894,0.612394755
979.2198481,1539.98911,2109.040208,0.700001894,0.674617225,0.565733321
1539.98911,1408.871858,2416.174266,0.674617225,0.655020434,0.53985424
1408.871858,1101.165521,1807.708012,0.655020434,0.679701288,0.575552632
1101.165521,1620.486259,2117.296797,0.679701288,0.665222659,0.607464335
1620.486259,1754.158242,2619.576115,0.665222659,0.676200746,0.56965462
1754.158242,914.8807726,2339.130768,0.676200746,0.728207186,0.576221493
914.8807726,954.4026649,1580.326458,0.728207186,0.731765661,0.606632075
954.4026649,798.9534505,1369.903372,0.731765661,0.73542708,0.618858995
798.9534505,819.706276,1447.36122,0.73542708,0.730980636,0.616573811
819.706276,789.1306771,1369.830087,0.730980636,0.730140086,0.612924913
789.1306771,823.0339497,1450.694036,0.730140086,0.718378433,0.599450541
823.0339497,834.2373568,1559.411688,0.718378433,0.716687075,0.592089798
834.2373568,805.8420443,1519.84625,0.716687075,0.719630678,0.595323168
805.8420443,7238.053251,7159.75829,0.719630678,0.218302805,0.21725584
7238.053251,901.464974,7194.159128,0.218302805,0.639864143,0.222183471
901.464974,893.7024175,1470.476359,0.639864143,0.632245398,0.489306641
893.7024175,793.4163021,1381.441853,0.632245398,0.648837019,0.50029593
793.4163021,886.9774957,1369.348121,0.648837019,0.626919868,0.497929046
886.9774957,932.1198958,1482.02602,0.626919868,0.621639112,0.489283112
932.1198958,878.5510113,1508.211393,0.621639112,0.629410907,0.48636146
878.5510113,1244.302183,1815.548889,0.629410907,0.589486294,0.472766889
1244.302183,774.4034158,1809.141944,0.589486294,0.664531529,0.470361171
774.4034158,711.3399479,1323.106888,0.664531529,0.687423778,0.522775456
711.3399479,784.4184071,1329.858112,0.687423778,0.663047093,0.522793724
784.4184071,857.0598655,1422.580365,0.663047093,0.65913089,0.509624097
857.0598655,864.0759549,1451.469987,0.65913089,0.661830238,0.512044335
864.0759549,1751.611432,2149.714184,0.661830238,0.58249381,0.476303905
1751.611432,1094.626237,2171.094848,0.58249381,0.646573138,0.469395419
1094.626237,1105.305152,1805.623012,0.646573138,0.639514435,0.484433364
1105.305152,1029.287378,1810.926385,0.639514435,0.663002619,0.492629811
1029.287378,1065.920712,1747.00145,0.663002619,0.654696043,0.503889037
1065.920712,936.2609939,1653.599657,0.654696043,0.690299053,0.523090183
936.2609939,1536.901159,2188.432075,0.690299053,0.641471647,0.498784429
1536.901159,677.4859245,2068.928368,0.641471647,0.714047317,0.508505169
677.4859245,670.3193056,1184.659128,0.714047317,0.721447075,0.574135561
670.3193056,675.2920226,1186.854132,0.721447075,0.718126294,0.574832307
675.2920226,669.9546918,1177.41556,0.718126294,0.725015114,0.575895396
669.9546918,648.7146354,1187.636393,0.725015114,0.728325385,0.578571926
648.7146354,1296.717826,1762.968346,0.728325385,0.667787574,0.534303277
1296.717826,777.3335503,1849.545291,0.667787574,0.714729952,0.543808448
777.3335503,649.8594488,1247.644553,0.714729952,0.730527872,0.579966257
649.8594488,591.5620616,1113.309453,0.730527872,0.738737602,0.590216995
591.5620616,546.2332422,1022.80579,0.738737602,0.754035579,0.606520066
546.2332422,662.6391493,1112.556775,0.754035579,0.752287459,0.606218552
662.6391493,936.8150391,1403.316393,0.752287459,0.74959791,0.607341654
936.8150391,537.5365668,1320.454071,0.74959791,0.780711741,0.621624446
537.5365668,726.3492318,1084.100651,0.780711741,0.786188321,0.646603689
726.3492318,422.1099826,1090.219796,0.786188321,0.81092562,0.658933755
422.1099826,9098.485629,9067.766437,0.81092562,0.129029851,0.129134515
9098.485629,3269.878181,10736.31988,0.129029851,0.291690655,0.124279621
3269.878181,7827.627964,6671.670911,0.291690655,0.22090299,0.175050924
7827.627964,6290.465573,3868.341011,0.22090299,0.231029477,0.233758509
6290.465573,7147.147899,3221.194366,0.231029477,0.242793528,0.225621038
7147.147899,2249.818342,7780.858958,0.242793528,0.334291897,0.174866475
2249.818342,2163.882409,2849.453173,0.334291897,0.337986288,0.245764976
2163.882409,2189.483563,3001.489453,0.337986288,0.344603598,0.232478009
2189.483563,3851.022847,4788.43023,0.344603598,0.287774965,0.223192649
3851.022847,3096.869371,6266.499909,0.287774965,0.333821859,0.213307977
3096.869371,3593.846675,3665.399735,0.333821859,0.30853805,0.210045975
3593.846675,2428.774171,3705.044701,0.30853805,0.363610238,0.23936498
2428.774171,3748.38796,3771.138867,0.363610238,0.29807238,0.209337443
3748.38796,8003.213238,12898.49905,0.29807238,0.293902928,0.192283324
8003.213238,2433.93806,8640.422418,0.293902928,0.511952185,0.228042978
2433.93806,2950.562977,4619.537834,0.511952185,0.448343887,0.423773826
2950.562977,1966.960065,3848.836541,0.448343887,0.452925418,0.39899854
1966.960065,2504.029774,3838.728312,0.452925418,0.456942397,0.420054483
2504.029774,5185.019015,4595.564518,0.456942397,0.347302695,0.297971346
5185.019015,3393.426007,5555.758416,0.347302695,0.307013668,0.300457521
3393.426007,2337.637756,3413.526697,0.307013668,0.344933354,0.246405423
2337.637756,1941.553919,3568.667057,0.344933354,0.37428599,0.246927245
1941.553919,2003.83447,3166.857279,0.37428599,0.387570879,0.275383553
2003.83447,2703.529818,2832.196693,0.387570879,0.348743192,0.305804491
2703.529818,1860.424223,2159.599588,0.348743192,0.447335914,0.308283141
1860.424223,2590.543264,2779.160968,0.447335914,0.382268853,0.427960876
2590.543264,1626.378003,3468.924314,0.382268853,0.507013261,0.301911254
1626.378003,2260.896875,3541.755087,0.507013261,0.44144978,0.370130282
2260.896875,1575.221554,2222.152413,0.44144978,0.481564247,0.413277242
1575.221554,1369.39339,1797.168225,0.481564247,0.535230036,0.433574736
1369.39339,6792.358802,5992.898034,0.535230036,0.331819915,0.29087966
6792.358802,4398.665799,6122.839557,0.331819915,0.288579784,0.252546486
4398.665799,3391.384523,5116.789792,0.288579784,0.293256419,0.251934713
3391.384523,3656.826589,4801.579766,0.293256419,0.290382394,0.23441397
3656.826589,2835.823151,4231.824957,0.290382394,0.354150124,0.244144462
2835.823151,3075.126484,3198.554019,0.354150124,0.281935745,0.273384451
3075.126484,2730.540326,3868.542331,0.281935745,0.325766231,0.235882444
